,date,000037.OF,003039.OF,003040.OF,003223.OF,003819.OF,004020.OF,004027.OF,004028.OF,006670.OF,006869.OF,006970.OF,007396.OF,007598.OF,007778.OF,013449.OF,median,ma4
299,2023-04-24,2.6665926980981904,0.0,0.0,4.568163867968581,2.7097933849677354,1.213332144405722,2.3128619961710006,2.2521658894719354,2.956865761933752,2.6924048330236263,5.792828813950804,2.7418221458716436,2.368362233527476,2.875749298395588,2.649576042131828,2.6665926980981904,2.51387250037837
300,2023-04-25,2.6692420854744405,2.2217042021411926,0.0,4.477844722581953,2.7099579546820927,1.2133393560244934,2.313021670070632,2.2523222375720517,2.9570434880902563,2.714220982730981,5.688578276488377,2.786430772822192,2.493752352379082,2.8760662714746488,2.6522300153418494,2.6692420854744405,2.600435728129714
301,2023-04-26,2.5864574524139226,2.2196820395739176,0.0,4.555880433384209,2.723373126579189,1.5020609054701248,2.307837817687666,2.24177330721076,2.9550003089190016,2.712219404364456,5.393159697193883,2.7853937696093705,2.492027019443465,2.866316138383832,2.5631291155303484,2.5864574524139226,2.6384436463277763
302,2023-04-27,2.5612589300784583,2.2098008240821,0.0,4.067205184774217,2.596059772679016,1.5176855744725861,2.235595385661224,2.317332987801211,3.034992340259916,2.7024459393245537,6.180224613564984,2.7972246652912913,2.5229557524814528,2.8991217068150443,2.5431705446742825,2.5612589300784583,2.620887791516253
303,2023-04-28,2.6559446766048547,2.1869518516331703,2.1768823141346605,4.0437806658258335,2.5563754580662508,1.200525509245393,2.2170463991976104,2.301163267347364,2.934185933643285,2.5929598598697616,5.71857141015675,2.631756826181232,2.3379084782141852,2.8180531847973396,2.6436132651008775,2.5929598598697616,2.6024795819591455
304,2023-05-04,2.6558735309259722,2.185773591331876,2.1757213320774005,4.043654391670362,2.556213702569882,1.2002931534957355,2.2167003599537116,2.30075123528153,2.9327890113487465,2.5910978430868323,5.72207811388037,2.6309372465332785,2.3369127296318783,2.8177426546547526,2.643554066326354,2.5910978430868323,2.582943521362244
305,2023-05-05,2.681608955347607,2.079788655045124,2.0791052357728423,4.360329993342739,2.7176037875924397,1.2271089944534261,2.306950133709765,2.2826423271686918,2.983765200926627,2.5148776432106104,4.984533850541913,2.547891253537097,2.311322001472165,2.8829667319464014,2.664626911217009,2.547891253537097,2.5733019716430374
306,2023-05-08,2.522444649107487,2.079327631197008,2.078876050293943,3.2287181115178845,2.240742428798466,1.1114402416851445,1.883352016093942,1.8154612590740187,2.9843192701361954,2.5150556528689725,4.8758005728733895,2.5477703179173683,2.311175777882481,2.6235750784156604,2.5058821186230844,2.5058821186230844,2.5594577687791937
307,2023-05-09,2.521334470649469,2.1181202109624415,2.1002869691662345,3.2281533178417456,2.2377305539353474,1.1066513480113984,1.8795904396620131,1.811748304007668,2.9567348040009604,2.543543295260019,5.378953178671282,2.616576192408618,2.306736573272455,2.62234642614188,2.504734796586707,2.504734796586707,2.53740150295843
308,2023-05-10,2.611973744750084,2.195108728329494,2.228310983112834,3.1725529127535097,2.220600642179791,1.0960203829073143,1.864885953896843,1.7951524152225855,2.9295159832027977,2.6222418284615263,5.723710366909067,2.7450933736970557,2.3625028584657723,2.6033126414527024,2.594980510700968,2.594980510700968,2.5383721698619643
309,2023-05-11,2.622010565892431,1.9079636099926445,1.9102429668119625,4.7345061759060805,2.2293408993791677,1.0399036713582537,1.8703855507079,1.8035097669136202,3.146278524101137,3.158212370493856,5.912325214999161,2.317764864216462,2.9822404664224766,2.600295357732136,2.6072428041076083,2.600295357732136,2.5514731959107237
310,2023-05-12,2.6002180745332653,2.0764765558238225,2.0338391723502047,4.222206852227845,2.6240684791852313,1.5228141194051217,2.2682759216157686,2.2431097659871715,2.8962916472527125,2.435869891191134,5.542883045335126,2.414771572205133,2.225178905314216,2.8960529212796233,2.580030146824898,2.435869891191134,2.5339701390527365
311,2023-05-15,2.605288738681026,2.0710771669666257,2.027378649522204,3.1769670548931024,2.2532930856343905,1.049795143055625,1.870640753990389,1.8057467516004542,2.863006317512811,2.4349978210000573,5.146639546575631,2.465658919560106,2.1652139185557058,2.603957784352999,2.5915208757108963,2.4349978210000573,2.516535895156074
312,2023-05-16,2.6054673142859937,2.023743634725904,2.0277054082927854,3.1728847867304513,2.2524239645274062,1.0488185463622264,1.8697562313932583,1.8049358669458195,2.9207557559268484,2.6759672042179496,5.732840005773225,2.4468453584150556,2.2033094379401854,2.6029961043129397,2.591711839899468,2.4468453584150556,2.4795021070845955
313,2023-05-17,2.733362874087686,2.1192940951242134,0.0,4.006772713504757,2.6226174440494106,1.478716076759297,2.2308723199839497,2.1875007121565195,2.9730373071442937,2.567899640024903,5.260662044900981,0.0,2.355815249012094,2.831174628618783,2.7165194155891306,2.567899640024903,2.4714031776577876
314,2023-05-18,2.684282516760713,2.1298318939621677,2.1679082591791845,4.122624742456908,2.684890523349841,1.1991010524739159,2.303657479954002,2.176948496378458,2.9731140607989768,2.6422992241758765,6.461905200790548,2.546247419967784,2.3241208117971013,2.875078927511116,2.664463328400887,2.6422992241758765,2.523010510903973
315,2023-05-19,2.6966588694804723,2.0194386325095346,2.0225381977986823,3.7755364130509133,2.396213653626737,0.0,2.0699732685751124,2.018439073869959,2.754276207530194,2.356754649026729,5.255802166747412,2.2945706774453662,2.201245292491943,2.7102242945708594,2.680037039875232,2.356754649026729,2.503449717910641
316,2023-05-22,2.6289252844656814,0.0,2.201329002337058,0.0,2.82433238822101,1.506761351101007,2.314643111047708,2.244390657713527,2.9452478816799763,0.0,5.3958144655243245,2.5542109830918656,2.4039146423412405,2.9621326622332487,2.6088431832983505,2.4039146423412405,2.492717038892187
317,2023-05-23,2.6969401854829087,0.0,0.0,3.823958112153141,2.392071292075755,1.4806099341456815,2.0085269839844626,1.9502430239038622,3.3117320202662746,0.0,5.997704240403229,2.553180146853122,3.2287599804982383,2.7042173112397903,2.679971018500819,2.553180146853122,2.489037165599242
318,2023-05-24,2.635860787768378,1.9477734141808956,1.9397338263358717,3.2449708008691873,2.1742273264846497,1.1549971838989828,2.0284809336046914,2.128394477499689,2.6951941186694373,2.2617781942436928,5.946167630665491,2.2593899618297777,2.128698784018142,2.8025054652259507,2.6180546057195793,2.2593899618297777,2.3933098500127175
319,2023-05-25,2.5118326377535407,1.9394530763803917,1.9216259312580812,3.561922762902577,2.2435650436269805,1.1228401773298102,1.8698369872350056,2.214557303309658,2.67337295467732,2.237488260939174,5.776770467063015,2.2223532235113304,2.0748734019915305,2.5362758636912788,2.4929970416326284,2.237488260939174,2.3634932529908284
320,2023-05-26,2.6884391607695286,0.0,0.0,4.506110408648949,2.5990482571172007,1.221895292471245,2.353442518064862,2.3044091640134274,3.361755135877547,3.429748218315204,6.45352184442953,2.803405790860556,3.2458701595184545,2.943785279772234,2.669643769311816,2.6884391607695286,2.434624382597901
321,2023-05-29,2.7531629800630495,0.0,0.0,4.2868714183610885,2.7181516942122363,1.5178422417732098,2.2299647405789553,2.305282152053491,2.91588631428499,2.6969661836687195,6.452884834792744,2.756135395913877,2.459592642736351,2.945018041062541,2.7392198540221417,2.7181516942122363,2.4758672694376793
322,2023-05-30,2.7525392994750018,0.0,0.0,4.285289970178969,2.717809512556153,1.5179520280077763,2.2296578555283086,2.3050228803323605,2.9129372164904526,2.694065807534964,6.453530395492033,2.753493324022447,2.456912535144228,2.9448425325340364,2.738605659343708,2.717809512556153,2.5904721571192733
323,2023-05-31,2.7762318344303334,2.214174022811737,2.242504939113223,4.73286079168394,2.8564862050727005,1.2197506861328344,2.3301092326684305,2.256185391485313,3.3437136712460056,3.379844696930773,6.162141602698814,2.833312578675587,3.2560507273236547,2.9953216834403475,2.762576694250537,2.833312578675587,2.739428236553376
324,2023-06-01,2.679894585784111,2.115354090616816,2.1575649476807843,3.7145195335890957,2.312184629891393,1.473985001289384,2.0104910484714784,1.9382898568536757,3.3376085562266655,3.3739259840475584,6.156491092622503,2.5144881994008337,2.3813656825927145,2.5751493877183878,2.65798669694083,2.5144881994008337,2.695940496211202
325,2023-06-02,2.6245083134549674,1.932055741361111,1.9219165931313618,3.753774950253513,2.4057481530955416,1.1253932060401561,2.0754465003265192,2.2082769718884543,2.672115786626615,2.2460845901479383,4.957996436818935,2.2419571411044235,2.089806755665322,2.843672242373258,2.6102908637125886,2.2460845901479383,2.577923720195128
326,2023-06-05,2.506627783335603,0.0,0.0,3.2304906094464663,2.281709200844575,1.0286422741982157,1.880314556321407,1.8144387635479138,2.8849278974495625,2.447536999952664,4.850733854934919,2.199842637474074,2.204218434211814,2.6202335430274397,2.4903597996135503,2.281709200844575,2.4688986422672334
327,2023-06-06,2.5118855825933752,2.0137301691291283,2.0145667893426142,4.7170376222066395,2.240398844224369,1.0932646705702402,1.8639350511885224,1.803601851822592,2.9631467063834895,2.6271340843225612,6.004499486067049,2.4662449275782077,2.451323235073385,2.62325698688039,2.494988712358919,2.4662449275782077,2.3771317294928886
328,2023-06-07,2.5850354679433045,0.0,0.0,4.548338525377018,2.7210750767769576,1.5023932344627369,2.3064897468997207,2.240579734263947,2.964311302632631,0.0,6.001258082092024,2.6969116536870144,2.3854739281780013,2.864212342287309,2.561747219353765,2.561747219353765,2.3889464844811217
329,2023-06-08,2.6023511379476245,2.0222618000807238,1.9934420502515855,3.513277677531897,2.33734024690529,1.1337833234021786,2.1483525824634566,2.1171116519772153,2.9056904163591666,2.4616513684284325,5.508005700794199,2.4085510172918747,2.241471372937698,2.58165519083402,2.587577885716801,2.4085510172918747,2.429563091267106
330,2023-06-09,2.6214384532777872,2.0255725702726948,0.0,3.6731542808623328,2.3694379658699694,1.1286231733558605,2.1897785380753865,2.1701767976741415,2.8181077019535414,2.389867339598216,6.016281086969693,2.425407429940466,2.1267888065340133,2.6035018218880532,2.6041002469052317,2.389867339598216,2.456602625955516
331,2023-06-12,2.515492499388168,2.0335251768056946,2.0006311204300733,3.9524658562458024,2.492161031776214,1.1958595280042632,2.229018276501663,2.200174005807977,2.8980271411003558,2.4962963492667907,5.963526105676429,2.47091594394274,2.2664810286668793,2.765818824216824,2.4938121481905466,2.492161031776214,2.4630816520050174
332,2023-06-13,2.6721928874399703,2.118604732792355,2.1352122900806623,4.2567709251582,2.634478792879216,1.2437675972166529,2.3220958119234694,2.28499484628556,2.8923299147734447,2.592926243303803,5.664308987178921,2.690290700173688,2.4052198253282207,2.80134205844702,2.6577368740750043,2.634478792879216,2.48126454538638
333,2023-06-14,2.6716483275610026,2.1634272310957945,2.1446330157310656,4.2729280718177165,2.63453307865025,1.2453088748957961,2.3221494151370425,2.284849624387782,2.952246160612596,2.5448008333762986,5.73838913169181,2.6529135874257594,2.352207730925708,2.8012475411968056,2.657141360146371,2.63453307865025,2.537760060725974
334,2023-06-15,2.571436145060025,2.1133239922779774,2.130063475942955,4.3574041000183765,2.698892039170872,1.5426028619610586,2.3423404228036744,2.3012856077517347,2.889732637571009,2.5878485343350563,5.392156219335995,2.68582734328331,2.400699571912138,2.8790155743001695,2.552543489950001,2.571436145060025,2.5831522620914265
335,2023-06-16,2.502284878304674,2.084388492434671,2.1063564551318374,3.4324734718793066,2.281304341681533,1.458713955408186,2.0203969784275833,1.9569830084649837,2.938899501003402,2.5751849854126183,5.549557671865676,2.6755901114551417,2.4130370260621405,2.662733063255378,2.486276658960328,2.486276658960328,2.581681168887455
336,2023-06-19,2.7614977776107743,2.1632537394062616,2.1443403267844783,4.4114300268483,2.6826322152912665,1.4836581761911976,2.337807070172782,2.2984146977056725,2.9542507646476475,2.5459724377142767,6.5036768468838195,2.548025117197608,2.3541245143330607,2.8771921815468793,2.7422580206564873,2.548025117197608,2.560067749967053
337,2023-06-20,2.628449987903674,2.120697854763622,2.1080118545786615,4.005723585509472,2.5376148310535,1.1890846661138024,2.1975805178111294,2.2843539573188383,2.8584457620268093,2.500917337043309,5.743183325761271,2.5857195401352464,2.291644452384816,2.8006484747377014,2.6164698595543383,2.5376148310535,2.5358381880678653
338,2023-06-21,2.56420351758433,1.9138167807720188,1.9033074201377058,3.467118194860846,2.2222648021119045,1.0753710505864538,1.8515374363875376,1.9259769570085639,2.6321559081380332,2.232854952252649,5.689471362986758,2.2244299000900387,2.057156358023767,2.609590410519867,2.550341187613448,2.2244299000900387,2.449086626825369
339,2023-06-26,2.5236199677577824,2.067694135065393,2.0921201885683525,3.8837590863584097,2.6397247799290753,1.2248267952414058,2.3134466254404815,2.285966979628031,2.9266260758223606,2.5542250632101857,5.419611657625138,2.506888168815741,2.3160295295268227,2.8278551604442224,2.5041026240796582,2.506888168815741,2.4542395042892218
340,2023-06-27,2.63364225846421,1.9372407978356114,1.9231992316524305,3.7606639129801582,2.3873890499416923,1.1501133328628101,2.0757641020562128,2.214332694976009,2.6619251269576623,2.2480910882199057,5.92020149275931,2.2387567008071607,2.104639822427306,2.865348636781126,2.61660522264895,2.2480910882199057,2.379255997044796
341,2023-06-28,0.0,0.0,0.0,0.0,2.252841162853599,1.055330183308095,1.8709264597847424,1.7963117829863013,0.0,0.0,6.5426940562582905,2.1965597078343375,2.2435134319098755,2.5415948494325207,0.0,1.055330183308095,2.008684835108445
342,2023-06-29,0.0,0.0,0.0,4.007999215520605,2.5844612411510806,1.4784792071589898,2.222234283242755,2.156699136013643,0.0,0.0,5.757705168818472,2.5663713059518694,2.3867004784762256,2.784730247694087,2.5220402616890603,2.222234283242755,2.008135930896624
343,2023-06-30,2.5990619649420603,0.0,0.0,3.826001258092208,2.3839505397263467,1.1487588242488425,2.0027261690118072,1.943918997395893,2.953871457697454,0.0,5.389580781733735,2.452435388833314,2.328747234002653,2.7228654913446144,2.579032162143943,2.3839505397263467,1.9774015236242755
344,2023-07-03,2.5540305986609617,1.911895873926286,1.9024978081075916,3.7794991127211333,2.171275969624514,1.1288288642026854,2.0142348644729573,1.9607217006533404,2.6499537398707558,2.2229391870533908,6.128812115632573,2.230065819980227,2.082762219467601,2.4065205835905017,2.5356598816995914,2.2229391870533908,1.971113548332647
345,2023-07-04,2.6010299783976074,1.999131961432565,2.001873940416065,3.6602108813879144,2.389124391322052,1.1623761312053313,2.149409251307464,2.2172308528243243,2.875035407816035,2.4346239157704535,5.812050018896651,2.4623722211520143,2.193448887704681,2.651507716752929,2.590108217847429,2.4346239157704535,2.3159369814482362
346,2023-07-05,2.6037043873954584,2.0356676015776847,1.9905889446617298,3.5374996765339777,2.339904711443758,1.1640238036709438,2.1458926686960793,2.1225734579898345,2.863736078998367,2.3913506635644692,5.798041883243519,2.494367016508,2.201150393560749,2.570109116270792,2.589628686641447,2.3913506635644692,2.358216076528665
347,2023-07-06,0.0,0.0,2.0240550579421024,4.71224473705355,0.0,1.0766382183002725,1.868126220652568,1.808006913825472,2.9818582250379038,2.6154264161157204,6.56516252410462,2.436342813845095,2.3252335424946278,0.0,0.0,1.868126220652568,2.2292599967602205
348,2023-07-07,2.517768189202012,0.0,2.0091618123967345,3.977966040831797,2.5076211092475607,1.1802812129780402,2.2318564837994455,2.208848462688638,2.8463914571006086,2.423857590472652,5.411241572112796,2.4673623770505095,2.1542980473440685,2.776960823377654,2.495137570654352,2.4673623770505095,2.2903657942595
349,2023-07-10,2.5409887749257036,2.0319499453253895,0.0,4.3318203433776645,2.6510444303708716,1.1587814145400408,2.294229899597541,2.266784213704664,2.8964574682957873,2.4639912334581546,5.607913276352866,2.493927556556266,2.221913376937877,2.831498781132444,2.519665812145286,2.493927556556266,2.3051917044559533
350,2023-07-11,2.6746770319234345,2.150308393681041,0.0,4.384951351656571,2.7004981733572575,1.2639554616657025,2.3844136678151155,2.3401733276043295,2.9736564073653637,2.6380349096741327,5.382053171210453,2.7446493443311426,2.4615043983006544,2.8368301500242628,2.661667332142741,2.661667332142741,2.372770871600521
351,2023-07-12,2.6750344264840646,2.18313773728332,0.0,4.1250002204909695,2.7007351704179703,1.2644890122664632,2.3846256313580656,2.3403121796357267,3.3297574620345136,3.2776203548674405,5.66198052643623,2.7737594592189536,3.162258272623391,2.837102795080537,2.662012601815326,2.7007351704179703,2.580923109041872
352,2023-07-13,2.53942375430372,0.0,0.0,4.037201174200441,2.662831387916549,1.2231530041443348,2.281703908941192,2.1581506892279365,3.048376937048198,2.816407508174348,4.746769450454859,2.5947436432124933,2.422373704673177,2.8242459291237036,2.517674431749683,2.53942375430372,2.5989384533551743
353,2023-07-14,2.6902529597349734,2.2026329021629114,0.0,4.302135247647035,2.808740047775505,1.229806720248425,2.314264870620322,2.168368869359396,3.3801549636624957,3.3999108997032685,5.790011236433064,2.8323996499150583,3.259458568359025,2.987933078060099,2.6819627614202224,2.808740047775505,2.677641576159984
354,2023-07-17,2.6141252470250134,2.125172796678042,0.0,3.799900480849295,2.3227462093392277,1.15070673134597,0.0,0.0,2.888573713407265,2.5722715433205003,5.1044481586514,2.100845530196344,2.3060222385878277,2.6777412187976157,2.597238738952453,2.3227462093392277,2.592911295459106
355,2023-07-18,2.570061755689329,2.1444403081747248,0.0,4.565569475271244,2.757731564483931,1.5439730929999513,2.3993038476757103,2.3529147540805893,3.104687330329518,3.3214689007963805,6.114799367634436,2.6450711496079835,2.7242385344002362,2.9100598512385396,2.550632323208864,2.6450711496079835,2.578995290256609
356,2023-07-19,2.5687038335410857,2.156145650195543,2.1872823302061595,4.527226724380759,2.7071650553045132,1.494658302611339,2.2951806411651434,2.229601936814143,2.9312052786518774,2.612347922481412,5.432342689914716,2.535248416999751,2.3690259578672284,2.847788678421049,2.545570855557394,2.545570855557394,2.5805320655700275
357,2023-07-20,2.5354314758219725,0.0,2.144915696514325,4.468372884836445,2.668670004223755,1.1466575554078582,2.2710918960688526,2.2093157122588036,2.880662702003618,2.5403762653042183,6.059315864837846,2.5154169601893615,2.2833568155377715,2.825454477224267,2.5141356632306815,2.5154169601893615,2.507201293673492
358,2023-07-21,2.5011936921465883,0.0,2.147235957967986,3.2449901398555228,2.287081636220646,1.0566893500989707,1.8828983889806024,1.812600719462107,2.8867694524466505,2.5738756406780494,6.148879506680143,2.4138299465302513,2.25406245557072,2.62806012452906,2.4847568737776347,2.4138299465302513,2.5299722279712475
359,2023-07-24,2.617089859198179,2.1533073422644566,0.0,4.712009513457637,2.824473833173691,1.5057002092380884,2.3094752656487207,2.240017697066464,2.8992509292844346,2.647913384866519,6.587021118573094,2.7442603594937944,2.4367155357264663,2.964514506058042,2.597719166702961,2.617089859198179,2.5229769053687963
360,2023-07-25,2.6467502193369343,2.140413508090477,0.0,4.404110549260162,2.6947119325417814,1.2124425850183946,2.3007698707737854,2.2401477482349796,2.979957576382847,2.6329064271671685,5.390474030595804,2.7337371807424886,2.4570572913892215,2.856210695090807,2.6298047526211756,2.6329064271671685,2.5448107982712402
361,2023-07-26,2.69054379446439,2.028949437617292,2.03005042982309,3.9858599353263884,2.4673927104582978,1.1690926526718646,2.1868133570097115,2.2588003781141657,2.9421759648932113,2.4558087526682373,5.938697320773654,2.5215807638631333,2.2830901688837724,2.80536755611851,2.6724905465896116,2.4673927104582978,2.532804735838474
362,2023-07-27,2.6829841782214077,2.049112101780073,2.0065762063371437,4.262577962847659,2.6195826619579945,1.2244522899834396,2.259218583784811,2.2427684270026838,2.8989563586035154,2.4199364778127417,5.905665265337836,2.515301789031541,2.21718634201963,2.8899489258885587,2.669253601053445,2.515301789031541,2.5581726964637967
363,2023-07-28,2.693245899302429,2.0201147715793177,2.0215970525148403,4.499886926013729,2.8158900847053325,1.2363753954699874,2.305247711400786,2.2803507765204296,2.9319424285350193,2.4443951492359566,4.984047005337083,2.5121268735779703,2.274418477271564,2.9857078693090604,2.6831962978236534,2.5121268735779703,2.5319319500587443
364,2023-07-31,2.791410169386877,2.1285085054080746,2.143927379973596,4.631941151140112,2.8122717000573516,1.5550864130388886,2.3638420479978883,2.32841641575205,2.936002339867016,2.611953914927142,5.459552305348679,2.722313456436221,2.4153438071465185,2.988700016745571,2.7799080192563532,2.722313456436221,2.5542837073760074
365,2023-08-01,2.630939428198118,0.0,0.0,4.302283949790573,2.5435412549314407,1.2005689092385645,2.222808796287609,2.1663464170217335,2.934737785287813,2.610703213083747,6.122280208392551,2.7212010191840164,2.414135446908569,2.8705113960931623,2.6185745116786383,2.610703213083747,2.59011133303237
366,2023-08-02,2.683712600655066,0.0,0.0,3.71148944544404,2.8178196885532913,1.1744628572396305,2.32211765580165,2.1258158486223895,2.9333440286365007,2.527945634362069,5.6961517435188505,2.5819326913712537,0.0,2.9867806836114084,2.668141472704268,2.5819326913712537,2.606769058617298
367,2023-08-03,2.669462110849147,0.0,0.0,4.211850753844513,2.5279147211373165,1.2214924008338865,2.272469547742488,2.269047203160825,3.0185345526740917,2.793382810313436,5.456592931161532,2.5733767707975037,2.4063260136299878,2.8581886938064454,2.6479535883655343,2.5733767707975037,2.6220815329221816
368,2023-08-04,2.6354130755835277,2.112249422504549,2.103101264240854,4.728266965666803,2.841790197215753,1.5221379880949109,2.3267781748230125,2.2568777071716584,2.859075888803336,2.51044717412675,5.119365754339527,2.460906000543271,2.281796640364631,2.982262091726379,2.6159542359081707,2.51044717412675,2.5691149623448135
369,2023-08-07,2.5904126382310366,2.1103150230589636,2.1013029259438003,3.2224471739663176,2.285791107309084,1.0653403763634641,1.8852012451843168,1.8211884861849434,2.856966832933331,2.508010277878905,5.1019178250049055,2.4289205515720473,2.2798355664658247,2.6467496137798143,2.5772189315882126,2.4289205515720473,2.523669296966889
370,2023-08-08,2.6867604816925743,2.115774907349189,2.1319292076898706,4.197948525400506,2.62900916008821,1.2259284569363555,2.266015517417525,2.2490641510697715,2.92154508251088,2.5984700401821668,5.311828976108126,2.6597971084479273,2.4026410668880107,2.9034568217446592,2.6732138830676972,2.62900916008821,2.5354384141461277
371,2023-08-09,2.5698847967986733,0.0,0.0,3.8122803833022814,2.2495456937882397,1.0688947161840225,1.8666001185269465,1.940057004522683,2.9447919917816994,2.57773749067217,5.745121642381458,2.2744296341210326,2.4181606533458213,2.655313584660986,2.556222215933871,2.4181606533458213,2.4966343847832073
372,2023-08-10,2.505118989832933,0.0,0.0,3.613700804898601,1.996573607205207,1.0482057727200562,1.8126328771870048,1.9122243651212645,2.9141845216677678,2.5086363529561124,5.362234634836732,2.5634596273119463,2.3366252905163485,2.3561277221062347,2.486162865249906,2.3561277221062347,2.4580545217780783
373,2023-08-11,2.5179049585609783,0.0,0.0,3.619783798972046,2.032059624129831,1.028633157656063,1.8282953145221534,1.7664604408230604,2.9749862203227155,2.574598806070065,5.9294375280308484,2.5734338659689215,2.3017921852488024,2.3617971310890407,2.499732816076495,2.3617971310890407,2.4412736666573265
374,2023-08-14,2.4578976909448564,0.0,0.0,3.624753205526478,2.070325355424763,1.0932025675443904,1.8355628470618015,1.930743404537651,3.106419306918241,3.3655749568878885,6.560638596540989,2.493479217743316,2.6595446279164436,2.431428305057823,2.434663329463418,2.434663329463418,2.392687209001129
375,2023-08-15,2.5514253296488665,2.105594097167716,2.1219402712492297,4.322505328449857,2.704917611645858,1.2179838313035776,2.306460739455602,2.2445600017839595,2.9194966441186962,2.589414321406485,5.7395648219359146,2.7031418740723145,2.3941091995108152,2.8467715050236118,2.53010178139595,2.5514253296488665,2.42600337807689
376,2023-08-16,2.700148834497412,2.103317118437793,2.119728962714477,4.635241940947029,2.8345569506695956,1.2279982496720518,2.3208072363069263,2.25626912354628,2.91716190711719,2.5869618473505147,5.299829192810861,2.700881797419501,2.3917838675344094,3.0086803194531195,2.690323925153082,2.690323925153082,2.5095524288386017
377,2023-08-17,2.699725437184894,2.1124671549680976,2.1285533196436965,4.638853462864499,2.832786836428089,1.2255612324526424,2.318958499750206,2.254575634790815,2.924809032897589,2.5960331426156844,5.306885339802554,2.7073426247332546,2.401698388472014,3.0069250388045767,2.6899438360204506,2.6899438360204506,2.591589105071454
378,2023-08-18,2.7019906879985136,0.0,0.0,4.642112226595408,2.8349649200880025,1.2261255968458613,2.320508456534191,2.2560972360481903,2.923307566562323,2.594573573327211,5.310100727628944,2.706331709099182,2.400254509882872,3.009115434491976,2.692209958755259,2.692209958755259,2.6559757623944145
379,2023-08-21,2.5951203687656,0.0,0.0,3.4850180270005073,2.254989118124815,1.0962395524254647,1.87642481852627,1.9493729645092845,2.9233400148273527,2.595310748310676,5.311642388242864,2.660957010839072,2.4008692582366784,2.6531167729767926,2.5837723496263543,2.5837723496263543,2.6640625173887864
380,2023-08-22,2.6925400565152957,0.0,0.0,4.404710366341304,2.675870296673852,1.2005962100637997,2.3056466706541805,2.1877939891126554,2.9497890974626353,2.6016762410694008,5.368521700902596,2.6939073488249248,2.427291013631721,2.9608719038067575,2.6839251601237057,2.675870296673852,2.6604491102689787
381,2023-08-23,2.6006592831114523,0.0,0.0,3.485043075274059,2.2588275176107295,1.0981727082801884,1.8792131744520055,1.9504390248209267,2.9195503844780415,2.591900715480506,5.307712212590843,2.6590234412333738,2.397595205114504,2.657474540940198,2.589294979270199,2.589294979270199,2.635286896081416
382,2023-08-24,2.592661439529991,0.0,0.0,4.5555288838954215,2.7317441712007637,1.514983505277045,2.3189213752129483,2.2528714816395463,3.353786654324136,3.3783227465441086,5.828042475424694,2.7967281930484833,3.240078576606916,2.8728357325384146,2.569411187128408,2.7317441712007637,2.6451704491927925
383,2023-08-25,2.5753890035871407,2.075678456082561,2.0923785561819477,4.408502638487773,2.6610906965454744,1.5429751337511726,2.336803443893103,0.0,3.10233675404124,3.346556690587093,6.574202700434452,2.5669502422163863,2.6990309884265398,2.8670339655565567,2.5498375618779807,2.5753890035871407,2.643074612682989
384,2023-08-28,2.544720847690064,1.9819029039579907,1.9587811469986844,3.6420384348737107,2.37327380688585,1.5034305792240505,2.13028611565354,2.2639315678005425,2.732677847625777,2.504082959941813,6.5767023176608514,2.348901520729054,0.0,0.0,2.5184765329532977,2.348901520729054,2.5613324186967894
385,2023-08-29,2.5877505954944384,1.9494870071590564,1.9358932378664393,3.8503395537439764,2.473469700256219,1.4665753455214021,2.147181463383435,2.2799833846067656,2.698989780664079,2.2912661434506454,5.3907388174792885,2.28682470833721,2.1604205550903273,2.946930179739735,2.568350033913181,2.2912661434506454,2.486825209741901
386,2023-08-30,2.7275865897342877,1.9148030117400763,1.9005938133913727,3.843286751164257,2.4556231998611033,1.1342094595853451,2.1276946456910295,2.268938156371826,2.6565201802338576,2.23630792094045,5.673269457403655,2.2501492070087403,2.054727547815621,2.91827147850264,2.710955709019147,2.268938156371826,2.3711237060346666
387,2023-08-31,2.6549532247523295,0.0,0.0,3.8702024807415083,2.468473643513051,1.1738793311736337,2.119397949777704,2.2559975219686725,2.9685249130742655,2.5239456001810074,5.116866855766382,2.5248165061066623,2.2911497757864066,2.9226941998663944,2.6410518318716276,2.5239456001810074,2.358262855183133
388,2023-09-01,2.731550925492573,0.0,0.0,4.136884464608314,2.636582192740941,1.1997663157996579,2.2683010417762963,2.198763085198506,2.916118911274364,2.6349630233540853,6.594126250938121,2.5625062675465013,2.3260565731954355,2.8381295932881656,2.7152934751473197,2.6349630233540853,2.429778230839391
389,2023-09-04,2.786756821366438,0.0,0.0,4.471350445634047,2.8423116049427417,1.5195010899533534,2.3714643335127024,2.3419949081826967,3.0149566394241676,2.655642242906313,5.493903822932866,2.612928071878149,2.383031154699022,3.009655002990253,2.7680604778681324,2.655642242906313,2.520872255703308
390,2023-09-05,2.6143088050188146,0.0,2.193273026367485,4.432858043031297,2.746251114365122,1.5742594405042127,2.3880984653177375,2.3474893913559263,2.973491148914584,2.6618522068820223,5.485892314809305,2.7582410927851764,2.469064272152773,2.929024648931003,2.5949170691597083,2.6143088050188146,2.607214917865055
391,2023-09-06,2.7969159020566883,0.0,2.1911472836253427,4.469235598326063,2.726362597853996,1.2660136800133577,2.38122606657294,2.3424791657106003,2.9710592825138042,2.659364285619907,5.943655567274742,2.7556640550310165,2.4668142320611715,2.919140698234793,2.777710730417281,2.726362597853996,2.6578191672833023
